phase error in absolute resolution,track offset curve in absolute resolution,phase margin in absolute resolution,single turn position in degree,continuous single turn position in degree
-62,-40,-22,347.431640625,347.431640625
-67,-40,-27,347.607421875,347.607421875
-69,-40,-29,347.84912109375,347.84912109375
-71,-40,-31,348.0908203125,348.0908203125
-80,-40,-40,348.1787109375,348.1787109375
-83,-40,-43,348.42041015625,348.42041015625
-85,-40,-45,348.662109375,348.662109375
-75,-32,-43,349.16748046875,349.16748046875
-60,-32,-28,349.78271484375,349.78271484375
-52,-32,-20,350.244140625,350.244140625
-58,-32,-26,350.39794921875,350.39794921875
-56,-32,-24,350.74951171875,350.74951171875
-59,-32,-27,350.96923828125,350.96923828125
-59,-32,-27,351.2548828125,351.2548828125
-66,-32,-34,351.40869140625,351.40869140625
-60,-24,-36,351.826171875,351.826171875
-57,-24,-33,352.177734375,352.177734375
-43,-24,-19,352.79296875,352.79296875
-40,-24,-16,353.14453125,353.14453125
-39,-24,-15,353.4521484375,353.4521484375
-47,-24,-23,353.56201171875,353.56201171875
-35,-24,-11,354.13330078125,354.13330078125
-44,-24,-20,354.22119140625,354.22119140625
-50,-16,-34,354.375,354.375
-62,-16,-46,354.39697265625,354.39697265625
-67,-16,-51,354.57275390625,354.57275390625
-67,-16,-51,354.88037109375,354.88037109375
-57,-16,-41,355.3857421875,355.3857421875
-44,-16,-28,355.95703125,355.95703125
-52,-16,-36,356.06689453125,356.06689453125
-43,-16,-27,356.55029296875,356.55029296875
-47,-16,-31,356.77001953125,356.77001953125
-45,-16,-29,357.099609375,357.099609375
-42,-8,-34,357.47314453125,357.47314453125
-43,-8,-35,357.7587890625,357.7587890625
-45,-8,-37,358.00048828125,358.00048828125
-36,-8,-28,358.48388671875,358.48388671875
-29,-8,-21,358.9453125,358.9453125
-23,-8,-15,359.36279296875,359.36279296875
-18,-8,-10,359.75830078125,359.75830078125
-6,0,-6,0.3076171875,360.3076171875
0,0,0,0.7470703125,360.7470703125
-3,0,-3,0.966796875,360.966796875
-14,0,-14,1.0107421875,361.0107421875
-15,0,-15,1.2744140625,361.2744140625
-23,0,-23,1.40625,361.40625
-29,0,-29,1.56005859375,361.56005859375
-30,0,-30,1.82373046875,361.82373046875
-21,0,-21,2.30712890625,362.30712890625
-18,0,-18,2.65869140625,362.65869140625
-21,4,-25,2.87841796875,362.87841796875
-29,4,-33,3.01025390625,363.01025390625
-27,4,-31,3.33984375,363.33984375
-24,4,-28,3.71337890625,363.71337890625
-15,4,-19,4.19677734375,364.19677734375
-17,4,-21,4.46044921875,364.46044921875
-18,4,-22,4.72412109375,364.72412109375
-21,4,-25,4.94384765625,364.94384765625
-12,4,-16,5.42724609375,365.42724609375
-1,8,-9,5.9765625,365.9765625
6,8,-2,6.43798828125,366.43798828125
2,8,-6,6.6357421875,366.6357421875
4,8,-4,6.96533203125,366.96533203125
-2,8,-10,7.119140625,367.119140625
-17,8,-25,7.0751953125,367.0751953125
-18,8,-26,7.3388671875,367.3388671875
-23,8,-31,7.5146484375,367.5146484375
-32,8,-40,7.6025390625,367.6025390625
-12,8,-20,8.32763671875,368.32763671875
-13,12,-25,8.59130859375,368.59130859375
-13,12,-25,8.876953125,368.876953125
-2,12,-14,9.42626953125,369.42626953125
