phase error in absolute resolution,track offset curve in absolute resolution,phase margin in absolute resolution,single turn position in degree,continuous single turn position in degree
-28,-40,12,347.958984375,-12.041015625
-28,-40,12,347.89306640625,-12.10693359375
-28,-40,12,347.80517578125,-12.19482421875
-27,-40,13,347.7392578125,-12.2607421875
-29,-40,11,347.607421875,-12.392578125
-28,-40,12,347.54150390625,-12.45849609375
-25,-40,15,347.54150390625,-12.45849609375
-26,-40,14,347.431640625,-12.568359375
-26,-40,14,347.34375,-12.65625
-27,-40,13,347.23388671875,-12.76611328125
-28,-40,12,347.1240234375,-12.8759765625
-28,-40,12,347.0361328125,-12.9638671875
-30,-40,10,346.904296875,-13.095703125
-31,-40,9,346.79443359375,-13.20556640625
-32,-40,8,346.70654296875,-13.29345703125
-35,-40,5,346.552734375,-13.447265625
-40,-40,0,346.35498046875,-13.64501953125
-42,-40,-2,346.22314453125,-13.77685546875
-40,-40,0,346.17919921875,-13.82080078125
-45,-40,-5,345.9814453125,-14.0185546875
-50,-48,-2,345.78369140625,-14.21630859375
-48,-48,0,345.73974609375,-14.26025390625
-52,-48,-4,345.56396484375,-14.43603515625
-52,-48,-4,345.498046875,-14.501953125
-56,-48,-8,345.322265625,-14.677734375
-56,-48,-8,345.234375,-14.765625
-57,-48,-9,345.12451171875,-14.87548828125
-54,-48,-6,345.1025390625,-14.8974609375
-51,-48,-3,345.08056640625,-14.91943359375
-50,-48,-2,345.0146484375,-14.9853515625
-46,-48,2,345.03662109375,-14.96337890625
-45,-48,3,344.970703125,-15.029296875
-42,-48,6,344.94873046875,-15.05126953125
-40,-48,8,344.90478515625,-15.09521484375
-40,-48,8,344.81689453125,-15.18310546875
-40,-48,8,344.72900390625,-15.27099609375
-42,-48,6,344.59716796875,-15.40283203125
-41,-48,7,344.53125,-15.46875
-40,-48,8,344.46533203125,-15.53466796875
-40,-48,8,344.37744140625,-15.62255859375
-38,-48,10,344.35546875,-15.64453125
-39,-48,9,344.24560546875,-15.75439453125
-41,-48,7,344.11376953125,-15.88623046875
-38,-48,10,344.091796875,-15.908203125
-41,-48,7,343.93798828125,-16.06201171875
-45,-48,3,343.76220703125,-16.23779296875
-45,-48,3,343.67431640625,-16.32568359375
-48,-48,0,343.5205078125,-16.4794921875
-51,-48,-3,343.36669921875,-16.63330078125
-48,-48,0,343.3447265625,-16.6552734375
-55,-56,1,343.10302734375,-16.89697265625
-53,-56,3,343.0810546875,-16.9189453125
-59,-56,-3,342.861328125,-17.138671875
-61,-56,-5,342.7294921875,-17.2705078125
-60,-56,-4,342.66357421875,-17.33642578125
-62,-56,-6,342.53173828125,-17.46826171875
-63,-56,-7,342.421875,-17.578125
-63,-56,-7,342.333984375,-17.666015625
-64,-56,-8,342.22412109375,-17.77587890625
-66,-56,-10,342.1142578125,-17.8857421875
-60,-56,-4,342.158203125,-17.841796875
-57,-56,-1,342.13623046875,-17.86376953125
-51,-56,5,342.18017578125,-17.81982421875
-45,-56,11,342.22412109375,-17.77587890625
-42,-56,14,342.22412109375,-17.77587890625
-40,-56,16,342.18017578125,-17.81982421875
-37,-56,19,342.158203125,-17.841796875
-35,-56,21,342.1142578125,-17.8857421875
-34,-56,22,342.04833984375,-17.95166015625
-34,-56,22,341.96044921875,-18.03955078125
-33,-56,23,341.91650390625,-18.08349609375
-32,-56,24,341.8505859375,-18.1494140625
-33,-56,23,341.74072265625,-18.25927734375
-30,-56,26,341.71875,-18.28125
-31,-56,25,341.60888671875,-18.39111328125
-27,-56,29,341.60888671875,-18.39111328125
-27,-56,29,341.54296875,-18.45703125
-25,-56,31,341.4990234375,-18.5009765625
-25,-56,31,341.4111328125,-18.5888671875
-26,-56,30,341.30126953125,-18.69873046875
-25,-56,31,341.2353515625,-18.7646484375
-27,-56,29,341.103515625,-18.896484375
-25,-56,31,341.08154296875,-18.91845703125
-26,-56,30,340.9716796875,-19.0283203125
-28,-56,28,340.83984375,-19.16015625
-29,-56,27,340.72998046875,-19.27001953125
-27,-56,29,340.68603515625,-19.31396484375
-30,-56,26,340.5322265625,-19.4677734375
-34,-56,22,340.3564453125,-19.6435546875
-37,-64,27,340.224609375,-19.775390625
-38,-64,26,340.11474609375,-19.88525390625
-37,-64,27,340.048828125,-19.951171875
-36,-64,28,339.98291015625,-20.01708984375
-33,-64,31,339.9609375,-20.0390625
-33,-64,31,339.873046875,-20.126953125
-30,-64,34,339.85107421875,-20.14892578125
-28,-64,36,339.8291015625,-20.1708984375
-20,-64,44,339.9169921875,-20.0830078125
-14,-64,50,339.9609375,-20.0390625
-16,-64,48,339.8291015625,-20.1708984375
-10,-64,54,339.873046875,-20.126953125
-10,-64,54,339.78515625,-20.21484375
-10,-64,54,339.697265625,-20.302734375
-9,-64,55,339.6533203125,-20.3466796875
-9,-64,55,339.5654296875,-20.4345703125
-9,-64,55,339.4775390625,-20.5224609375
-8,-64,56,339.41162109375,-20.58837890625
-6,-64,58,339.36767578125,-20.63232421875
